---
license: cc0-1.0
---
Este archivo se distribuye bajo la licencia CC0 1.0 Universal (Public Domain).


Lo poco que guardo de las forjas, las tablas las pongo en el mismo orden que se hicieron, no recuerdo cuándo empezaron las forjas full fine tuning..... quizás marzo o mayo de 2026?, al principio en las primeras 4 o 5 forjas apenas sabía comprender, luego comencé a entender, luego aprendí a leerlas:

Había olvidado.... esta forja LoRA de ella fue el modelo que habitó el script de Eunoia.
Forja antigua regulinchi llama 3.1 8b:
r=128 (alphalora256), lr 3e-6:
Epoch	Loss	Grad Norm	Learning Rate
 11%|█▏        | 17/150 [18:02:19<140:32:53, 3804.31s/it]{'loss': '0.3356', 'grad_norm': '3.486', 'learning_rate': '1.2e-05', 'epoch': '3.2'}
[HF] {'loss': 0.3630797266960144, 'grad_norm': 3.184598684310913, 'learning_rate': 1.2e-05, 'epoch': 3.4}
 12%|█▏        | 18/150 [19:04:30<138:41:03, 3782.30s/it]{'loss': '0.3631', 'grad_norm': '3.185', 'learning_rate': '1.2e-05', 'epoch': '3.4'}
[HF] {'loss': 0.6072961688041687, 'grad_norm': 5.61436653137207, 'learning_rate': 1.2e-05, 'epoch': 3.6}
 13%|█▎        | 19/150 [20:06:50<137:10:37, 3769.75s/it]{'loss': '0.6073', 'grad_norm': '5.614', 'learning_rate': '1.2e-05', 'epoch': '3.6'}
[HF] {'loss': 0.5141568779945374, 'grad_norm': 4.4820942878723145, 'learning_rate': 1.2e-05, 'epoch': 3.8}
 13%|█▎        | 20/150 [21:09:17<135:52:49, 3762.84s/it]{'loss': '0.5142', 'grad_norm': '4.482', 'learning_rate': '1.2e-05', 'epoch': '3.8'}
[HF] {'loss': 0.46118903160095215, 'grad_norm': 4.595553398132324, 'learning_rate': 1.2e-05, 'epoch': 4.0}
 13%|█▎        | 20/150 [21:09:17<135:52:49, 3762.84s/it]{'loss': '0.4612', 'grad_norm': '4.596', 'learning_rate': '1.2e-05', 'epoch': '4'}
[Z6] Ep 004 | Loss 0.4612 | EMA 1.5489 | L2 N/A | L1 N/A | L∞ N/A | gMean N/A | g/LR N/A | LR 0.000012 | Upd 20 | Prog 13.3% | BatchEf 1 | EpT 18947.3s | dEpT 9.6s | ETA 136.8h | RAM_proc 92.3GB | RAM_sys 97.8GB | SWAP 3.0GB | CPU 36.9% | TempSensor 39.9°C | Expl False | Instab False | Sat False | MinVel N/A | MaxVel N/A | TTotal 21.2h | LossMin 0.4612 | LossMax 1.8438 | gL2_EMA 0.00 | VelMedEMA 0.00 | VelMed 0.00 | ZeroG 0 | ExplG 0 | FlatL 0 | 
Writing model shards: 100%|██████████| 1/1 [01:29<00:00, 89.25s/it]
 14%|█▍        | 21/150 [22:14:52<136:41:21, 3814.58s/it][HF] {'loss': 0.16778579354286194, 'grad_norm': 3.0528314113616943, 'learning_rate': 1.2e-05, 'epoch': 4.2}
 15%|█▍        | 22/150 [23:16:44<134:31:56, 3783.72s/it]{'loss': '0.1678', 'grad_norm': '3.053', 'learning_rate': '1.2e-05', 'epoch': '4.2'}
[HF] {'loss': 0.15438684821128845, 'grad_norm': 2.6040618419647217, 'learning_rate': 1.2e-05, 'epoch': 4.4}
 15%|█▌        | 23/150 [24:18:50<132:51:53, 3766.25s/it]{'loss': '0.1544', 'grad_norm': '2.604', 'learning_rate': '1.2e-05', 'epoch': '4.4'}
[HF] {'loss': 0.23733465373516083, 'grad_norm': 3.1914758682250977, 'learning_rate': 1.2e-05, 'epoch': 4.6}
 16%|█▌        | 24/150 [25:21:01<131:27:02, 3755.73s/it]{'loss': '0.2373', 'grad_norm': '3.191', 'learning_rate': '1.2e-05', 'epoch': '4.6'}
[HF] {'loss': 0.2949790060520172, 'grad_norm': 4.233060359954834, 'learning_rate': 1.2e-05, 'epoch': 4.8}
 17%|█▋        | 25/150 [26:23:12<130:09:06, 3748.37s/it]{'loss': '0.295', 'grad_norm': '4.233', 'learning_rate': '1.2e-05', 'epoch': '4.8'}
[HF] {'loss': 0.2608048617839813, 'grad_norm': 3.227095365524292, 'learning_rate': 1.2e-05, 'epoch': 5.0}
 17%|█▋        | 25/150 [26:23:12<130:09:06, 3748.37s/it]{'loss': '0.2608', 'grad_norm': '3.227', 'learning_rate': '1.2e-05', 'epoch': '5'}
[Z6] Ep 005 | Loss 0.2608 | EMA 1.4201 | L2 N/A | L1 N/A | L∞ N/A | gMean N/A | g/LR N/A | LR 0.000012 | Upd 25 | Prog 16.7% | BatchEf 1 | EpT 18834.9s | dEpT -112.4s | ETA 130.8h | RAM_proc 91.5GB | RAM_sys 97.1GB | SWAP 3.1GB | CPU 36.9% | TempSensor 39.9°C | Expl False | Instab False | Sat False | MinVel N/A | MaxVel N/A | TTotal 26.4h | LossMin 0.2608 | LossMax 1.8438 | gL2_EMA 0.00 | VelMedEMA 0.00 | VelMed 0.00 | ZeroG 0 | ExplG 0 | FlatL 0 | 
Writing model shards: 100%|██████████| 1/1 [01:30<00:00, 90.46s/it]
 17%|█▋        | 26/150 [27:29:04<131:12:49, 3809.43s/it][HF] {'loss': 0.1478448063135147, 'grad_norm': 2.3036394119262695, 'learning_rate': 1.2e-05, 'epoch': 5.2}
 18%|█▊        | 27/150 [28:31:17<129:22:31, 3786.60s/it]{'loss': '0.1478', 'grad_norm': '2.304', 'learning_rate': '1.2e-05', 'epoch': '5.2'}
[HF] {'loss': 0.060672733932733536, 'grad_norm': 2.7072319984436035, 'learning_rate': 1.2e-05, 'epoch': 5.4}
 19%|█▊        | 28/150 [29:33:21<127:40:59, 3767.70s/it]{'loss': '0.06067', 'grad_norm': '2.707', 'learning_rate': '1.2e-05', 'epoch': '5.4'}
[HF] {'loss': 0.057617414742708206, 'grad_norm': 1.9506797790527344, 'learning_rate': 1.2e-05, 'epoch': 5.6}
 19%|█▉        | 29/150 [30:35:25<126:12:05, 3754.75s/it]{'loss': '0.05762', 'grad_norm': '1.951', 'learning_rate': '1.2e-05', 'epoch': '5.6'}
[HF] {'loss': 0.12135622650384903, 'grad_norm': 3.238785743713379, 'learning_rate': 1.2e-05, 'epoch': 5.8}
 20%|██        | 30/150 [31:38:21<125:22:07, 3761.06s/it]{'loss': '0.1214', 'grad_norm': '3.239', 'learning_rate': '1.2e-05', 'epoch': '5.8'}
[HF] {'loss': 0.07890822738409042, 'grad_norm': 2.344898223876953, 'learning_rate': 1.2e-05, 'epoch': 6.0}
 20%|██        | 30/150 [31:38:21<125:22:07, 3761.06s/it]{'loss': '0.07891', 'grad_norm': '2.345', 'learning_rate': '1.2e-05', 'epoch': '6'}
[Z6] Ep 006 | Loss 0.0789 | EMA 1.2859 | L2 N/A | L1 N/A | L∞ N/A | gMean N/A | g/LR N/A | LR 0.000012 | Upd 30 | Prog 20.0% | BatchEf 1 | EpT 18909.1s | dEpT 74.3s | ETA 126.1h | RAM_proc 92.0GB | RAM_sys 97.9GB | SWAP 4.6GB | CPU 36.9% | TempSensor 39.9°C | Expl False | Instab False | Sat False | MinVel N/A | MaxVel N/A | TTotal 31.6h | LossMin 0.0789 | LossMax 1.8438 | gL2_EMA 0.00 | VelMedEMA 0.00 | VelMed 0.00 | ZeroG 0 | ExplG 0 | FlatL 0 | 
Writing model shards: 100%|██████████| 1/1 [01:29<00:00, 89.78s/it]
 21%|██        | 31/150 [32:44:39<126:28:10, 3825.97s/it][HF] {'loss': 0.017466874793171883, 'grad_norm': 0.9010823369026184, 'learning_rate': 1.2e-05, 'epoch': 6.2}
 21%|██▏       | 32/150 [33:47:11<124:41:02, 3803.92s/it]{'loss': '0.01747', 'grad_norm': '0.9011', 'learning_rate': '1.2e-05', 'epoch': '6.2'}
[HF] {'loss': 0.02274102345108986, 'grad_norm': 1.0004425048828125, 'learning_rate': 1.2e-05, 'epoch': 6.4}
 22%|██▏       | 33/150 [34:49:56<123:14:49, 3792.22s/it]{'loss': '0.02274', 'grad_norm': '1', 'learning_rate': '1.2e-05', 'epoch': '6.4'}
[HF] {'loss': 0.02395631931722164, 'grad_norm': 1.1910074949264526, 'learning_rate': 1.2e-05, 'epoch': 6.6}
 23%|██▎       | 34/150 [35:52:09<121:37:06, 3774.37s/it]{'loss': '0.02396', 'grad_norm': '1.191', 'learning_rate': '1.2e-05', 'epoch': '6.6'}
[HF] {'loss': 0.10946761816740036, 'grad_norm': 6.495584964752197, 'learning_rate': 1.2e-05, 'epoch': 6.8}
 23%|██▎       | 35/150 [36:54:14<120:05:47, 3759.54s/it]{'loss': '0.1095', 'grad_norm': '6.496', 'learning_rate': '1.2e-05', 'epoch': '6.8'}
[HF] {'loss': 0.037387821823358536, 'grad_norm': 1.982575535774231, 'learning_rate': 1.2e-05, 'epoch': 7.0}
 23%|██▎       | 35/150 [36:54:14<120:05:47, 3759.54s/it]{'loss': '0.03739', 'grad_norm': '1.983', 'learning_rate': '1.2e-05', 'epoch': '7'}
[Z6] Ep 007 | Loss 0.0374 | EMA 1.1611 | L2 N/A | L1 N/A | L∞ N/A | gMean N/A | g/LR N/A | LR 0.000012 | Upd 35 | Prog 23.3% | BatchEf 1 | EpT 18952.5s | dEpT 43.3s | ETA 121.1h | RAM_proc 92.7GB | RAM_sys 98.4GB | SWAP 7.1GB | CPU 36.9% | TempSensor 41.9°C | Expl False | Instab False | Sat False | MinVel N/A | MaxVel N/A | TTotal 36.9h | LossMin 0.0374 | LossMax 1.8438 | gL2_EMA 0.00 | VelMedEMA 0.00 | VelMed 0.00 | ZeroG 0 | ExplG 0 | FlatL 0 | 
Writing model shards: 100%|██████████| 1/1 [01:28<00:00, 88.62s/it]
 24%|██▍       | 36/150 [38:00:06<120:52:52, 3817.30s/it][HF] {'loss': 0.03934928774833679, 'grad_norm': 1.971887230873108, 'learning_rate': 1.2e-05, 'epoch': 7.2}
 25%|██▍       | 37/150 [39:02:16<119:00:03, 3791.18s/it]{'loss': '0.03935', 'grad_norm': '1.972', 'learning_rate': '1.2e-05', 'epoch': '7.2'}
[HF] {'loss': 0.015570826828479767, 'grad_norm': 0.748909056186676, 'learning_rate': 1.2e-05, 'epoch': 7.4}
 25%|██▌       | 38/150 [40:03:35<116:53:49, 3757.40s/it]{'loss': '0.01557', 'grad_norm': '0.7489', 'learning_rate': '1.2e-05', 'epoch': '7.4'}
[HF] {'loss': 0.04215726628899574, 'grad_norm': 2.735205888748169, 'learning_rate': 1.2e-05, 'epoch': 7.6}
 26%|██▌       | 39/150 [41:04:53<115:07:25, 3733.74s/it]{'loss': '0.04216', 'grad_norm': '2.735', 'learning_rate': '1.2e-05', 'epoch': '7.6'}
[HF] {'loss': 0.05854170769453049, 'grad_norm': 2.943878650665283, 'learning_rate': 1.2e-05, 'epoch': 7.8}
 27%|██▋       | 40/150 [42:06:36<113:48:06, 3724.42s/it]{'loss': '0.05854', 'grad_norm': '2.944', 'learning_rate': '1.2e-05', 'epoch': '7.8'}
[HF] {'loss': 0.02101646177470684, 'grad_norm': 1.0354173183441162, 'learning_rate': 1.2e-05, 'epoch': 8.0}
 27%|██▋       | 40/150 [42:06:36<113:48:06, 3724.42s/it]{'loss': '0.02102', 'grad_norm': '1.035', 'learning_rate': '1.2e-05', 'epoch': '8'}
[Z6] Ep 008 | Loss 0.0210 | EMA 1.0471 | L2 N/A | L1 N/A | L∞ N/A | gMean N/A | g/LR N/A | LR 0.000012 | Upd 40 | Prog 26.7% | BatchEf 1 | EpT 18742.1s | dEpT -210.4s | ETA 114.5h | RAM_proc 93.4GB | RAM_sys 99.3GB | SWAP 7.1GB | CPU 36.9% | TempSensor 39.9°C | Expl False | Instab False | Sat False | MinVel N/A | MaxVel N/A | TTotal 42.1h | LossMin 0.0210 | LossMax 1.8438 | gL2_EMA 0.00 | VelMedEMA 0.00 | VelMed 0.00 | ZeroG 0 | ExplG 0 | FlatL 0 | 
Writing model shards: 100%|██████████| 1/1 [01:27<00:00, 87.27s/it]
 27%|██▋       | 41/150 [43:12:38<114:55:48, 3795.86s/it][HF] {'loss': 0.01461008656769991, 'grad_norm': 0.9605867862701416, 'learning_rate': 1.2e-05, 'epoch': 8.2}
 28%|██▊       | 42/150 [44:15:19<113:33:31, 3785.29s/it]{'loss': '0.01461', 'grad_norm': '0.9606', 'learning_rate': '1.2e-05', 'epoch': '8.2'}
[HF] {'loss': 0.02277105115354061, 'grad_norm': 1.1710563898086548, 'learning_rate': 1.2e-05, 'epoch': 8.4}
 29%|██▊       | 43/150 [45:17:29<112:00:46, 3768.66s/it]{'loss': '0.02277', 'grad_norm': '1.171', 'learning_rate': '1.2e-05', 'epoch': '8.4'}
[HF] {'loss': 0.012036258354783058, 'grad_norm': 0.7818347215652466, 'learning_rate': 1.2e-05, 'epoch': 8.6}
 29%|██▉       | 44/150 [46:19:56<110:46:43, 3762.30s/it]{'loss': '0.01204', 'grad_norm': '0.7818', 'learning_rate': '1.2e-05', 'epoch': '8.6'}
[HF] {'loss': 0.0349663570523262, 'grad_norm': 1.2112263441085815, 'learning_rate': 1.2e-05, 'epoch': 8.8}
 30%|███       | 45/150 [47:22:14<109:31:16, 3755.02s/it]{'loss': '0.03497', 'grad_norm': '1.211', 'learning_rate': '1.2e-05', 'epoch': '8.8'}
[HF] {'loss': 0.027977129444479942, 'grad_norm': 1.163282036781311, 'learning_rate': 1.2e-05, 'epoch': 9.0}
 30%|███       | 45/150 [47:22:14<109:31:16, 3755.02s/it]{'loss': '0.02798', 'grad_norm': '1.163', 'learning_rate': '1.2e-05', 'epoch': '9'}
[Z6] Ep 009 | Loss 0.0280 | EMA 0.9452 | L2 N/A | L1 N/A | L∞ N/A | gMean N/A | g/LR N/A | LR 0.000012 | Upd 45 | Prog 30.0% | BatchEf 1 | EpT 18938.5s | dEpT 196.4s | ETA 110.5h | RAM_proc 93.7GB | RAM_sys 99.4GB | SWAP 7.7GB | CPU 36.8% | TempSensor 39.9°C | Expl False | Instab False | Sat False | MinVel N/A | MaxVel N/A | TTotal 47.4h | LossMin 0.0210 | LossMax 1.8438 | gL2_EMA 0.00 | VelMedEMA 0.00 | VelMed 0.00 | ZeroG 0 | ExplG 0 | FlatL 0 | 
Writing model shards: 100%|██████████| 1/1 [01:25<00:00, 85.91s/it]
 31%|███       | 46/150 [48:28:11<110:13:38, 3815.56s/it][HF] {'loss': 0.013359833508729935, 'grad_norm': 0.6126896142959595, 'learning_rate': 1.2e-05, 'epoch': 9.2}
 31%|███▏      | 47/150 [49:30:34<108:32:45, 3793.84s/it]{'loss': '0.01336', 'grad_norm': '0.6127', 'learning_rate': '1.2e-05', 'epoch': '9.2'}
[HF] {'loss': 0.0049194577150046825, 'grad_norm': 0.27988675236701965, 'learning_rate': 1.2e-05, 'epoch': 9.4}
 32%|███▏      | 48/150 [50:32:30<106:49:51, 3770.50s/it]{'loss': '0.004919', 'grad_norm': '0.2799', 'learning_rate': '1.2e-05', 'epoch': '9.4'}
[HF] {'loss': 0.03140868991613388, 'grad_norm': 1.528921127319336, 'learning_rate': 1.2e-05, 'epoch': 9.6}
 33%|███▎      | 49/150 [51:34:46<105:29:21, 3760.02s/it]{'loss': '0.03141', 'grad_norm': '1.529', 'learning_rate': '1.2e-05', 'epoch': '9.6'}
[HF] {'loss': 0.014798113144934177, 'grad_norm': 1.0154190063476562, 'learning_rate': 1.2e-05, 'epoch': 9.8}
 33%|███▎      | 50/150 [52:37:25<104:26:16, 3759.77s/it]{'loss': '0.0148', 'grad_norm': '1.015', 'learning_rate': '1.2e-05', 'epoch': '9.8'}
[HF] {'loss': 0.013820426538586617, 'grad_norm': 1.2385817766189575, 'learning_rate': 1.2e-05, 'epoch': 10.0}
 33%|███▎      | 50/150 [52:37:25<104:26:16, 3759.77s/it]{'loss': '0.01382', 'grad_norm': '1.239', 'learning_rate': '1.2e-05', 'epoch': '10'}
[Z6] Ep 010 | Loss 0.0138 | EMA 0.8520 | L2 N/A | L1 N/A | L∞ N/A | gMean N/A | g/LR N/A | LR 0.000012 | Upd 50 | Prog 33.3% | BatchEf 1 | EpT 18910.8s | dEpT -27.8s | ETA 105.1h | RAM_proc 93.1GB | RAM_sys 98.8GB | SWAP 8.4GB | CPU 36.8% | TempSensor 39.9°C | Expl False | Instab False | Sat False | MinVel N/A | MaxVel N/A | TTotal 52.6h | LossMin 0.0138 | LossMax 1.8438 | gL2_EMA 0.00 | VelMedEMA 0.00 | VelMed 0.00 | ZeroG 0 | ExplG 0 | FlatL 0 | 
Writing model shards: 100%|██████████| 1/1 [01:25<00:00, 85.94s/it]
 34%|███▍      | 51/150 [53:43:15<104:57:54, 3816.91s/it][HF] {'loss': 0.011407874524593353, 'grad_norm': 0.8420244455337524, 'learning_rate': 1.2e-05, 'epoch': 10.2}
 35%|███▍      | 52/150 [54:45:22<103:10:16, 3789.96s/it]{'loss': '0.01141', 'grad_norm': '0.842', 'learning_rate': '1.2e-05', 'epoch': '10.2'}
[HF] {'loss': 0.003310207510367036, 'grad_norm': 0.22166691720485687, 'learning_rate': 1.2e-05, 'epoch': 10.4}
 35%|███▌      | 53/150 [55:47:34<101:39:00, 3772.58s/it]{'loss': '0.00331', 'grad_norm': '0.2217', 'learning_rate': '1.2e-05', 'epoch': '10.4'}
[HF] {'loss': 0.009093154221773148, 'grad_norm': 0.6323001980781555, 'learning_rate': 1.2e-05, 'epoch': 10.6}
 36%|███▌      | 54/150 [56:49:48<100:17:36, 3761.01s/it]{'loss': '0.009093', 'grad_norm': '0.6323', 'learning_rate': '1.2e-05', 'epoch': '10.6'}
[HF] {'loss': 0.021636812016367912, 'grad_norm': 1.2211437225341797, 'learning_rate': 1.2e-05, 'epoch': 10.8}
 37%|███▋      | 55/150 [57:52:04<99:02:38, 3753.25s/it] {'loss': '0.02164', 'grad_norm': '1.221', 'learning_rate': '1.2e-05', 'epoch': '10.8'}
[HF] {'loss': 0.012752238661050797, 'grad_norm': 0.8237782716751099, 'learning_rate': 1.2e-05, 'epoch': 11.0}
 37%|███▋      | 55/150 [57:52:04<99:02:38, 3753.25s/it]{'loss': '0.01275', 'grad_norm': '0.8238', 'learning_rate': '1.2e-05', 'epoch': '11'}
[Z6] Ep 011 | Loss 0.0128 | EMA 0.7681 | L2 N/A | L1 N/A | L∞ N/A | gMean N/A | g/LR N/A | LR 0.000012 | Upd 55 | Prog 36.7% | BatchEf 1 | EpT 18878.5s | dEpT -32.3s | ETA 99.6h | RAM_proc 94.0GB | RAM_sys 99.5GB | SWAP 8.4GB | CPU 36.8% | TempSensor 39.9°C | Expl False | Instab False | Sat False | MinVel N/A | MaxVel N/A | TTotal 57.9h | LossMin 0.0128 | LossMax 1.8438 | gL2_EMA 0.00 | VelMedEMA 0.00 | VelMed 0.00 | ZeroG 0 | ExplG 0 | FlatL 0 | 
Writing model shards: 100%|██████████| 1/1 [01:26<00:00, 86.29s/it]
 37%|███▋      | 56/150 [58:58:37<99:53:11, 3825.44s/it][HF] {'loss': 0.003253072500228882, 'grad_norm': 0.22589685022830963, 'learning_rate': 1.2e-05, 'epoch': 11.2}
 38%|███▊      | 57/150 [60:00:44<98:03:26, 3795.77s/it]{'loss': '0.003253', 'grad_norm': '0.2259', 'learning_rate': '1.2e-05', 'epoch': '11.2'}
[HF] {'loss': 0.0031156234908849, 'grad_norm': 0.25848978757858276, 'learning_rate': 1.2e-05, 'epoch': 11.4}
 39%|███▊      | 58/150 [61:03:09<96:36:44, 3780.48s/it]{'loss': '0.003116', 'grad_norm': '0.2585', 'learning_rate': '1.2e-05', 'epoch': '11.4'}
[HF] {'loss': 0.016846437007188797, 'grad_norm': 0.9980584979057312, 'learning_rate': 1.2e-05, 'epoch': 11.6}
 39%|███▉      | 59/150 [62:05:20<95:11:08, 3765.59s/it]{'loss': '0.01685', 'grad_norm': '0.9981', 'learning_rate': '1.2e-05', 'epoch': '11.6'}
[HF] {'loss': 0.0186751838773489, 'grad_norm': 1.0358929634094238, 'learning_rate': 1.2e-05, 'epoch': 11.8}
 40%|████      | 60/150 [63:07:18<93:47:07, 3751.42s/it]{'loss': '0.01868', 'grad_norm': '1.036', 'learning_rate': '1.2e-05', 'epoch': '11.8'}
[HF] {'loss': 0.01890936680138111, 'grad_norm': 1.0097845792770386, 'learning_rate': 1.2e-05, 'epoch': 12.0}
 40%|████      | 60/150 [63:07:18<93:47:07, 3751.42s/it]{'loss': '0.01891', 'grad_norm': '1.01', 'learning_rate': '1.2e-05', 'epoch': '12'}
[Z6] Ep 012 | Loss 0.0189 | EMA 0.6932 | L2 N/A | L1 N/A | L∞ N/A | gMean N/A | g/LR N/A | LR 0.000012 | Upd 60 | Prog 40.0% | BatchEf 1 | EpT 18914.4s | dEpT 35.9s | ETA 94.6h | RAM_proc 93.5GB | RAM_sys 99.3GB | SWAP 8.9GB | CPU 36.8% | TempSensor 39.9°C | Expl False | Instab False | Sat False | MinVel N/A | MaxVel N/A | TTotal 63.1h | LossMin 0.0128 | LossMax 1.8438 | gL2_EMA 0.00 | VelMedEMA 0.00 | VelMed 0.00 | ZeroG 0 | ExplG 0 | FlatL 0 | 
Writing model shards: 100%|██████████| 1/1 [01:26<00:00, 86.69s/it]
 41%|████      | 61/150 [64:13:01<94:09:42, 3808.79s/it][HF] {'loss': 0.0035374730359762907, 'grad_norm': 0.3651425838470459, 'learning_rate': 1.2e-05, 'epoch': 12.2}
 41%|████▏     | 62/150 [65:15:19<92:35:12, 3787.64s/it]{'loss': '0.003537', 'grad_norm': '0.3651', 'learning_rate': '1.2e-05', 'epoch': '12.2'}
[HF] {'loss': 0.0030005418229848146, 'grad_norm': 0.48816782236099243, 'learning_rate': 1.2e-05, 'epoch': 12.4}
 42%|████▏     | 63/150 [66:17:32<91:08:16, 3771.22s/it]{'loss': '0.003001', 'grad_norm': '0.4882', 'learning_rate': '1.2e-05', 'epoch': '12.4'}
[HF] {'loss': 0.0068860906176269054, 'grad_norm': 0.4609305262565613, 'learning_rate': 1.2e-05, 'epoch': 12.6}
 43%|████▎     | 64/150 [67:19:44<89:48:32, 3759.44s/it]{'loss': '0.006886', 'grad_norm': '0.4609', 'learning_rate': '1.2e-05', 'epoch': '12.6'}
[HF] {'loss': 0.015554250217974186, 'grad_norm': 0.8559156060218811, 'learning_rate': 1.2e-05, 'epoch': 12.8}
 43%|████▎     | 65/150 [68:22:01<88:36:27, 3752.79s/it]{'loss': '0.01555', 'grad_norm': '0.8559', 'learning_rate': '1.2e-05', 'epoch': '12.8'}
[HF] {'loss': 0.015541504137217999, 'grad_norm': 0.8905091285705566, 'learning_rate': 1.2e-05, 'epoch': 13.0}
 43%|████▎     | 65/150 [68:22:01<88:36:27, 3752.79s/it]{'loss': '0.01554', 'grad_norm': '0.8905', 'learning_rate': '1.2e-05', 'epoch': '13'}
[Z6] Ep 013 | Loss 0.0155 | EMA 0.6254 | L2 N/A | L1 N/A | L∞ N/A | gMean N/A | g/LR N/A | LR 0.000012 | Upd 65 | Prog 43.3% | BatchEf 1 | EpT 18883.1s | dEpT -31.4s | ETA 89.2h | RAM_proc 93.2GB | RAM_sys 98.9GB | SWAP 8.9GB | CPU 36.8% | TempSensor 39.9°C | Expl False | Instab False | Sat False | MinVel N/A | MaxVel N/A | TTotal 68.4h | LossMin 0.0128 | LossMax 1.8438 | gL2_EMA 0.00 | VelMedEMA 0.00 | VelMed 0.00 | ZeroG 0 | ExplG 0 | FlatL 0 | 
Writing model shards: 100%|██████████| 1/1 [01:26<00:00, 86.90s/it]
 44%|████▍     | 66/150 [69:28:47<89:20:07, 3828.66s/it][HF] {'loss': 0.001682744245044887, 'grad_norm': 0.21969789266586304, 'learning_rate': 1.2e-05, 'epoch': 13.2}
 45%|████▍     | 67/150 [70:31:08<87:40:07, 3802.50s/it]{'loss': '0.001683', 'grad_norm': '0.2197', 'learning_rate': '1.2e-05', 'epoch': '13.2'}
[HF] {'loss': 0.0017232722602784634, 'grad_norm': 0.15674087405204773, 'learning_rate': 1.2e-05, 'epoch': 13.4}
 45%|████▌     | 68/150 [71:33:23<86:09:01, 3782.22s/it]{'loss': '0.001723', 'grad_norm': '0.1567', 'learning_rate': '1.2e-05', 'epoch': '13.4'}
[HF] {'loss': 0.004677985794842243, 'grad_norm': 0.43884700536727905, 'learning_rate': 1.2e-05, 'epoch': 13.6}
 46%|████▌     | 69/150 [72:35:43<84:48:52, 3769.54s/it]{'loss': '0.004678', 'grad_norm': '0.4388', 'learning_rate': '1.2e-05', 'epoch': '13.6'}
[HF] {'loss': 0.010617516934871674, 'grad_norm': 0.9271259307861328, 'learning_rate': 1.2e-05, 'epoch': 13.8}
 47%|████▋     | 70/150 [73:38:15<83:39:06, 3764.34s/it]{'loss': '0.01062', 'grad_norm': '0.9271', 'learning_rate': '1.2e-05', 'epoch': '13.8'}
[HF] {'loss': 0.010699249804019928, 'grad_norm': 0.7852978706359863, 'learning_rate': 1.2e-05, 'epoch': 14.0}
 47%|████▋     | 70/150 [73:38:15<83:39:06, 3764.34s/it]{'loss': '0.0107', 'grad_norm': '0.7853', 'learning_rate': '1.2e-05', 'epoch': '14'}
[Z6] Ep 014 | Loss 0.0107 | EMA 0.5640 | L2 N/A | L1 N/A | L∞ N/A | gMean N/A | g/LR N/A | LR 0.000012 | Upd 70 | Prog 46.7% | BatchEf 1 | EpT 18974.2s | dEpT 91.1s | ETA 84.3h | RAM_proc 94.4GB | RAM_sys 100.2GB | SWAP 10.1GB | CPU 36.6% | TempSensor 39.9°C | Expl False | Instab False | Sat False | MinVel N/A | MaxVel N/A | TTotal 73.6h | LossMin 0.0107 | LossMax 1.8438 | gL2_EMA 0.00 | VelMedEMA 0.00 | VelMed 0.00 | ZeroG 0 | ExplG 0 | FlatL 0 | 
Writing model shards: 100%|██████████| 1/1 [01:24<00:00, 84.90s/it]
 47%|████▋     | 71/150 [74:44:35<84:01:27, 3828.95s/it][HF] {'loss': 0.0016721724532544613, 'grad_norm': 0.12945911288261414, 'learning_rate': 1.2e-05, 'epoch': 14.2}
 48%|████▊     | 72/150 [75:46:46<82:19:17, 3799.46s/it]{'loss': '0.001672', 'grad_norm': '0.1295', 'learning_rate': '1.2e-05', 'epoch': '14.2'}
[HF] {'loss': 0.002013436984270811, 'grad_norm': 0.23787927627563477, 'learning_rate': 1.2e-05, 'epoch': 14.4}
 49%|████▊     | 73/150 [76:49:03<80:51:59, 3780.78s/it]{'loss': '0.002013', 'grad_norm': '0.2379', 'learning_rate': '1.2e-05', 'epoch': '14.4'}
[HF] {'loss': 0.00344600691460073, 'grad_norm': 0.6531144380569458, 'learning_rate': 1.2e-05, 'epoch': 14.6}
 49%|████▉     | 74/150 [77:51:07<79:27:29, 3763.81s/it]{'loss': '0.003446', 'grad_norm': '0.6531', 'learning_rate': '1.2e-05', 'epoch': '14.6'}
[HF] {'loss': 0.011999240145087242, 'grad_norm': 0.8730332255363464, 'learning_rate': 1.2e-05, 'epoch': 14.8}
